,n_agents_above_belief_threshold,polarization_variance,engagement,free_speech_constraint,avg_user_effort
133,866.3,534.926,422.48456666666675,0.08508856336688918,67.567
134,739.0666666666667,779.8453333333332,280.2769666666667,0.14906525208419977,40.86366666666666
135,732.6666666666666,790.3513333333333,287.83883333333335,0.18671936563386432,36.26999999999999
136,911.3666666666667,420.3003333333333,762.8983999999999,0.10590612813273421,96.95233333333334
137,686.2666666666667,860.5809999999999,180.05196666666663,0.18249983339207337,25.185000000000006
138,865.2,537.0393333333333,446.112,0.08677267146956463,74.82433333333334
139,863.5666666666667,538.7513333333333,445.84536666666673,0.08762045703122315,62.358333333333334
140,798.6333333333333,678.0943333333332,279.4871333333333,0.08766362878792196,46.63766666666666
141,701.4333333333333,833.7803333333334,155.63216666666668,0.12195522390737384,26.849666666666675
142,865.6,538.8936666666666,432.68553333333324,0.09419883569238442,75.06066666666666
143,922.0333333333333,379.14366666666666,667.2398000000001,0.07840396954972104,117.96966666666665
144,727.9,801.5019999999997,306.23763333333335,0.18923010497386053,38.053333333333335
145,854.1333333333333,574.4103333333333,493.7163333333332,0.11693607606397333,71.77066666666666
146,730.6333333333333,796.9919999999997,297.68593333333325,0.20345051352106144,36.08166666666667
147,865.5,530.1156666666667,435.1882,0.08261584475143341,69.32433333333333
148,735.2333333333333,789.812,292.20726666666656,0.19046562138604725,39.99933333333334
149,693.7,848.9366666666666,167.1034,0.15647160386011963,23.000999999999994
150,900.7,470.70266666666663,481.6123,0.2253963979080242,63.171
151,835.0666666666667,646.0276666666668,215.45300000000003,0.2469493141763738,33.10333333333334
152,858.7,602.5540000000001,328.81623333333334,0.2656673319158799,45.81633333333335
153,825.2,686.0946666666666,267.2532666666666,0.339825920846913,33.60366666666667
154,926.4,393.79866666666663,771.5586333333332,0.21546314609771794,96.91733333333332
155,932.0333333333333,361.45466666666664,692.8305666666668,0.19271388862808964,110.55533333333327
156,903.1666666666666,471.01866666666683,443.17820000000006,0.21300750840283547,64.92999999999999
157,780.3,757.7976666666668,168.9749666666667,0.32625092992078686,24.522666666666666
158,902.6666666666666,463.6953333333333,479.4261,0.22342895683711422,62.54966666666665
159,899.5333333333333,491.9376666666667,472.5314333333334,0.2237692595983781,68.92133333333332
160,868.8666666666667,562.3123333333334,286.7846333333334,0.23445049988561203,43.536666666666655
161,865.6333333333333,573.9516666666667,302.1325666666667,0.250794485402991,45.48199999999999
162,860.9666666666667,585.7133333333331,309.08513333333326,0.25810998857743483,49.18166666666665
163,789.0666666666667,723.0546666666665,141.03703333333337,0.2702352553128966,24.64299999999999
164,858.2333333333333,605.0923333333334,339.5603666666666,0.27131373115742025,39.46133333333332
165,906.8,438.20633333333325,421.9875,0.2027793648260926,77.00266666666667
166,863.7,584.8773333333332,315.2451,0.24723290142217513,50.11199999999999
167,833.9,659.1013333333335,237.9143,0.2818027685832367,33.194333333333326
168,922.8,413.20966666666664,819.1846,0.22219144812916097,94.34033333333333
169,933.2333333333333,354.5423333333334,683.2576000000001,0.18820325394557372,106.28200000000001
170,898.7,495.10833333333323,477.0820666666666,0.2338414418606921,70.10233333333332
171,927.6,386.9393333333333,747.9290666666667,0.20834819886016032,113.56033333333332
172,825.4333333333333,685.6639999999996,263.02823333333333,0.31025544909912117,35.23433333333334
173,866.6,568.5396666666667,283.7359666666667,0.23089524136454478,49.849
174,779.6333333333333,757.3133333333333,170.0554666666667,0.31931165618999174,20.406333333333336
175,895.5,510.13333333333327,501.9492000000002,0.23652786028843886,59.29133333333334
176,895.6666666666666,492.22799999999995,511.5469333333332,0.22498366419203503,60.18066666666667
177,902.0,462.6766666666666,466.3107666666666,0.211025333208542,74.67399999999999
178,903.8333333333334,455.2353333333333,458.5901666666667,0.21058820574919285,65.862
179,897.9,498.33333333333337,485.7785000000001,0.24205242716312286,66.703
180,907.6666666666666,430.07399999999996,410.83959999999996,0.19497081736465066,71.68666666666667
181,778.8333333333334,759.7056666666667,173.00923333333336,0.34317586375317893,25.13666666666667
182,828.3666666666667,681.0206666666667,264.97560000000004,0.3359755859314133,34.471999999999994
183,906.6666666666666,457.66833333333335,413.34889999999996,0.20130005345004715,66.22633333333333
184,828.3333333333334,678.87,254.86663333333337,0.29152627616423754,37.58866666666667
185,827.3333333333334,681.3179999999999,260.5645333333333,0.32354634658285825,33.282333333333334
186,927.2666666666667,387.5133333333334,755.5791333333332,0.21488915471976847,96.01500000000001
187,784.7666666666667,744.4093333333333,159.57483333333332,0.323766203554274,22.69366666666667
188,904.8,447.5519999999999,433.35179999999997,0.2034641231858721,72.92600000000002
189,905.7666666666667,444.13666666666666,434.8676,0.2037494652858148,61.077000000000005
190,871.1,547.0209999999998,265.97413333333344,0.21390087141644906,44.596666666666664
191,792.6333333333333,716.9760000000001,139.425,0.26579086698005316,24.283666666666665
192,904.0,466.88266666666675,419.3221333333333,0.21087893666550345,73.24066666666667
193,933.8333333333334,353.1313333333334,655.4119333333332,0.18749945036769697,115.98366666666668
194,822.7333333333333,692.2446666666667,273.22886666666665,0.3293483349379607,34.617
195,898.5,495.243,477.8857666666666,0.23496782758910867,69.89833333333334
196,824.4,688.2216666666668,268.16020000000003,0.3409735397616125,33.05466666666667
197,907.4333333333333,435.3823333333335,425.0596666666667,0.19909564490724707,67.76966666666667
198,825.4333333333333,686.8739999999999,264.27466666666663,0.32754153052701135,36.753
199,791.1666666666666,728.7153333333334,148.16323333333335,0.29902226559969114,20.852999999999998
200,899.4333333333333,466.41099999999994,488.8001666666667,0.17595757414381008,63.871
201,815.3666666666667,668.559,220.64229999999998,0.1969579192077642,33.70366666666667
202,846.9666666666667,617.5853333333336,335.9992,0.21500476209072064,46.477333333333334
203,805.8666666666667,707.2403333333334,274.86926666666665,0.29565229070949983,34.236
204,928.4666666666667,381.873,786.8111666666666,0.17025550991713342,98.6693333333333
205,934.4666666666667,348.3886666666667,704.5432333333335,0.14771297384822196,112.34433333333331
206,900.8666666666667,471.5046666666667,450.15850000000006,0.16455822284904847,65.83200000000001
207,751.4,785.945,174.56750000000002,0.27474384644408245,25.196666666666665
208,901.4666666666667,460.97900000000004,486.0497333333334,0.1733584121592576,63.24400000000002
209,895.5333333333333,492.66099999999994,478.9487333333333,0.1760792715839531,69.67966666666666
210,859.7666666666667,573.6966666666667,292.36970000000014,0.18202315013422954,44.155333333333346
211,856.4333333333333,587.73,308.7775666666667,0.19903716681770822,46.267
212,852.1,599.9063333333332,315.5095,0.20675484699652857,50.11766666666667
213,765.9,751.444,145.84313333333336,0.21537277338855734,25.35233333333333
214,847.0,618.4546666666666,347.26703333333325,0.22160985440871145,40.058
215,907.4,431.45066666666673,430.49930000000006,0.15161126227511285,78.36633333333333
216,852.2333333333333,600.7346666666668,321.6904666666667,0.19669766202472916,50.95966666666666
217,813.4333333333333,681.9896666666666,243.29493333333338,0.2346432492678338,33.806333333333335
218,924.7333333333333,400.4319999999999,833.8359333333334,0.17694234804358036,95.93333333333332
219,935.8666666666667,341.9503333333334,693.2639,0.14301229834664742,107.91466666666665
220,895.9,494.138,485.1967,0.187566410917969,71.07666666666665
221,929.9666666666667,375.10433333333333,761.3716000000002,0.1628333257077841,115.28999999999999
222,805.7,706.236,269.8754,0.26472862692211363,35.92366666666667
223,859.0,577.3776666666668,290.43980000000005,0.17778077685161206,50.88566666666667
224,753.7333333333333,786.0333333333333,175.5271,0.26757811012215765,20.977
225,892.6666666666666,509.3120000000001,511.35660000000007,0.18819187087583297,60.097000000000016
226,895.6666666666666,485.31499999999994,522.1515666666666,0.17433620704314778,61.05866666666668
227,902.6666666666666,456.82633333333337,474.05609999999996,0.15970878191785426,75.83066666666666
228,904.1666666666666,448.09466666666674,467.3122666666667,0.15910694049131024,66.809
229,895.4333333333333,496.50033333333334,494.53066666666666,0.19606421791841921,67.55600000000001
230,907.5666666666667,425.89199999999994,418.5283000000001,0.14327392614976184,72.78666666666668
231,753.1333333333333,788.5563333333338,179.80346666666668,0.29334969322015,25.883333333333336
232,807.9333333333333,702.1643333333333,272.2198666666667,0.29133355435298175,35.12833333333334
233,903.8666666666667,457.141,419.35723333333345,0.152963423331792,67.02699999999999
234,809.5666666666667,699.0623333333332,261.11196666666666,0.2454883648795553,38.25133333333334
235,808.3666666666667,701.259,267.78056666666663,0.27844635225946707,33.93266666666667
236,930.3,373.71833333333336,767.3200333333334,0.16864138280093055,97.39333333333335
237,758.4,772.7923333333333,164.9675333333333,0.2729749004320292,23.307000000000002
238,904.7,441.48033333333336,441.77916666666664,0.15154791803432396,74.139
239,905.3333333333334,438.4486666666667,443.4984666666666,0.1521322398863637,62.066666666666656
240,859.8,562.865,271.55376666666666,0.15956392125649826,45.42933333333334
241,766.6,747.5896666666666,144.3884,0.210520823204936,24.98399999999999
242,901.7,466.09033333333343,426.31336666666664,0.16293544278460573,74.193
243,936.1666666666666,341.96233333333333,666.5951666666666,0.13983153177220212,117.84966666666668
244,804.9,712.5659999999999,280.6426666666667,0.2845689348515351,35.29333333333332
245,896.1666666666666,494.96299999999997,486.5696333333334,0.18802505885982804,70.86633333333333
246,803.7333333333333,710.689,276.5051,0.296738272607457,33.78233333333334
247,906.5666666666667,431.5223333333332,432.1312333333334,0.1475240483163396,68.73766666666667
248,803.7333333333333,708.8006666666665,270.4527333333333,0.2837601483865338,37.31633333333333
249,763.6,758.7890000000002,152.87910000000005,0.24697412838282018,21.389666666666667
