,n_agents_above_belief_threshold,polarization_variance,engagement,free_speech_constraint,avg_user_effort,n_seeds
0.5,937.0,157.09500000000003,259.245,0.19893584243136642,37.98,20
0.5,936.0,157.29500000000002,269.19100000000003,0.1975995360409561,38.59,20
0.5,935.0,159.88,272.6335,0.20155280153226116,38.19,20
0.5,937.0,157.3,264.8405,0.19864724170445114,38.33,20
0.5,930.0,168.06,276.5005,0.2099812280531444,37.71,20
0.5,932.0,160.305,268.37850000000003,0.20404390212304974,37.88,20
0.5,941.0,156.01,273.8115,0.20032423389483495,38.915,20
0.5,928.0,166.83,261.275,0.20706171496620285,37.39,20
0.5,934.5,157.56,265.126,0.20182205457947275,37.92,20
0.5,940.0,152.89,266.81050000000005,0.1968948173571602,38.474999999999994,20
0.5,933.0,162.04000000000002,265.259,0.20119181402572975,38.08,20
0.5,932.0,165.01999999999998,274.62649999999996,0.20811203764200745,38.335,20
0.5,935.0,158.575,270.592,0.20341210162335588,38.185,20
0.5,933.0,161.265,271.5855,0.2058350762505446,37.8,20
0.5,933.0,163.255,277.095,0.2050839421906526,37.879999999999995,20
0.5,933.0,160.57,266.01800000000003,0.20412616662327784,37.925,20
0.5,931.0,163.10500000000002,267.7475,0.2079717499330732,38.0,20
0.5,932.5,161.645,266.5955,0.20549888782887515,38.155,20
0.5,932.0,164.29500000000002,273.858,0.20892903796896395,38.41,20
0.5,939.0,157.24,272.6955,0.1998799630997563,38.7,20
0.5,937.0,157.65,267.49850000000004,0.199220037639638,38.3,20
0.5,933.5,163.56,267.304,0.20530900786322046,38.11,20
0.5,934.0,159.875,265.91049999999996,0.2050114992979219,37.825,20
0.5,933.0,160.335,270.9045,0.2016916803932846,38.535,20
0.5,937.0,161.815,269.7755,0.2036240572922985,38.175,20
0.5,926.0,175.87,273.7695,0.21919746913267196,37.28,20
0.5,936.0,159.06,268.35450000000003,0.20402244908999584,38.66,20
0.5,934.0,160.89499999999998,270.91200000000003,0.20423473970604325,38.21,20
0.5,936.0,158.415,269.15200000000004,0.20134345144269022,37.97,20
0.5,939.0,156.755,265.964,0.20018142155562765,39.075,20
0.5,931.0,160.72,267.64549999999997,0.20319785460019785,38.275000000000006,20
0.5,937.0,157.11,267.534,0.19846034647752525,38.89,20
0.5,935.0,159.92000000000002,270.336,0.2020681881243913,38.9,20
0.5,937.0,154.10000000000002,262.05499999999995,0.19616063874899242,37.575,20
0.5,936.0,158.71,269.197,0.20144640281347284,38.535,20
0.5,936.0,161.89499999999998,269.914,0.2070069115643257,37.12,20
0.5,932.0,168.45,280.7825,0.212068860307762,38.175,20
0.5,938.0,158.525,272.514,0.20218614162884,38.435,20
0.5,938.0,155.78,269.0875,0.19791050424930368,39.11,20
0.5,938.0,155.07,270.698,0.19658279645306526,39.004999999999995,20
0.5,928.0,167.79000000000002,264.2555,0.21004768847121055,36.72,20
0.5,937.0,155.42000000000002,267.745,0.19823464141644548,38.385000000000005,20
0.5,938.0,160.285,275.8415,0.20000603607150075,39.205,20
0.5,935.0,159.005,266.26,0.2028666162342255,37.875,20
0.5,932.0,163.32999999999998,275.76300000000003,0.2053049336091634,38.335,20
0.5,932.0,166.275,274.2885,0.20808931784409784,37.724999999999994,20
0.5,934.0,162.16500000000002,267.747,0.20515683829390752,38.075,20
0.5,938.0,154.31,268.207,0.1959485040255421,38.81,20
0.5,939.0,152.355,267.2825,0.1961746619349311,38.29,20
0.5,934.0,162.965,267.789,0.20860807881086704,38.45,20
0.5,931.0,162.64999999999998,266.4415,0.20623213912837363,37.77,20
0.5,934.0,163.39499999999998,267.25649999999996,0.20866575222829944,38.129999999999995,20
0.5,935.0,158.24,260.3435,0.20582373251939046,38.66,20
0.5,931.0,162.345,267.4525,0.20416048465026287,37.835,20
0.5,929.0,166.45,263.82349999999997,0.2081785234454985,37.155,20
0.5,934.0,158.34,262.9385,0.20544356367482863,38.655,20
0.5,933.0,163.52,272.0265,0.20497053952161176,38.010000000000005,20
0.5,936.0,155.46,265.37800000000004,0.20062522556413584,38.894999999999996,20
0.5,934.0,162.81,269.77750000000003,0.2042228065958849,38.315,20
0.5,937.0,157.995,269.7595,0.20083367220502604,38.065,20
0.5,934.0,162.10500000000002,272.6135,0.20686856227692366,38.474999999999994,20
0.5,936.5,159.06,268.0655,0.19995205123967916,38.09,20
0.5,936.0,159.835,270.5665,0.20176997174048816,38.135000000000005,20
0.5,933.0,160.12,269.4815,0.2017050428890255,38.3,20
0.5,930.0,165.86,274.7405,0.20862466583413225,38.59,20
0.5,942.5,151.595,266.88149999999996,0.1933104097434964,39.71,20
0.5,938.0,154.365,268.10699999999997,0.1995801098944262,38.55,20
0.5,930.0,166.575,281.717,0.21068365504169284,38.2,20
0.5,939.0,155.3,270.095,0.19626198252859461,39.38,20
0.5,941.0,150.915,269.18050000000005,0.1969266124543306,39.305,20
0.5,936.0,159.09,269.7555,0.2048604356306351,38.12,20
0.5,934.5,159.70499999999998,269.1165,0.20517432639798205,38.27,20
0.5,936.0,164.695,273.2515,0.2069554664963449,38.065,20
0.5,933.0,163.56,269.7325,0.20703709755511845,38.245000000000005,20
0.5,934.0,159.38,270.5455,0.20243627006067538,38.11,20
0.5,934.0,160.53500000000003,264.826,0.20581436324702523,38.525000000000006,20
0.5,935.0,163.975,272.9675,0.2058844493320994,38.545,20
0.5,938.0,158.935,274.16150000000005,0.20263954916529575,38.394999999999996,20
0.5,935.0,163.53500000000003,272.672,0.203762204436538,37.75,20
0.5,937.0,156.07999999999998,269.275,0.1982852906541645,38.88,20
0.5,941.0,155.19,278.09000000000003,0.19526536778940679,38.93,20
0.5,936.0,159.31,267.77,0.20297268780822736,38.474999999999994,20
0.5,938.0,159.35500000000002,272.26099999999997,0.20422538023165984,38.78,20
0.5,937.0,160.54500000000002,270.603,0.20303912480796385,38.254999999999995,20
0.5,935.0,163.49,270.7935,0.2039208851497794,38.33,20
0.5,938.0,160.23000000000002,267.901,0.20375974848045936,38.7,20
0.5,939.0,154.005,273.04200000000003,0.1992936856944135,38.74,20
0.5,932.0,165.22,271.15049999999997,0.20543143404824066,37.644999999999996,20
0.5,935.0,156.375,269.7505,0.20419355342253745,37.94,20
0.5,937.0,154.175,265.42650000000003,0.1955776117939385,38.32,20
0.5,936.0,157.415,264.3725,0.1998962479364808,38.22,20
0.5,931.0,165.8,269.524,0.2085238826467697,37.815,20
0.5,933.0,159.925,265.51800000000003,0.20163962265727625,38.02,25
0.5,928.0,164.99,260.04999999999995,0.20691273542660088,37.75,25
0.5,932.0,160.565,261.01,0.20381977078874486,37.614999999999995,25
0.5,934.0,160.42,266.7645,0.20427754536952025,38.325,25
0.5,936.0,160.37,270.2615,0.20441342322335396,38.58,25
0.5,936.0,160.995,268.2925,0.20500131260925442,38.175,25
0.5,937.0,156.735,267.2325,0.19937445613893273,39.0,25
0.5,940.5,154.26,267.571,0.1993735991817843,38.995000000000005,25
0.5,931.0,164.495,269.3035,0.2055162821054368,37.815,25
0.5,939.0,160.39,276.2175,0.2028194989297466,38.83,25
0.5,937.0,158.23,269.60699999999997,0.20173410476831716,38.22,25
0.5,935.0,159.765,269.745,0.20286730510073664,38.455,25
0.5,936.0,157.88,264.5485,0.20109942526976335,38.025,25
0.5,930.0,165.965,267.8045,0.21055269761329365,37.92,25
0.5,934.0,163.03500000000003,271.8485,0.20624841076664055,38.335,25
0.5,932.0,166.555,272.4335,0.2075812445402044,38.175,25
0.5,931.0,165.29000000000002,266.273,0.2083560382387066,37.82,25
0.5,938.0,157.42,272.578,0.20145120498427166,38.515,25
0.5,932.0,167.52499999999998,274.957,0.2097441567018424,38.224999999999994,25
0.5,933.0,161.42000000000002,269.007,0.20644834019721486,37.84,25
0.5,933.0,163.53,265.529,0.20827879783279415,38.165,25
0.5,932.0,163.39,268.661,0.20452674720995656,37.535,25
0.5,939.0,156.315,272.2015,0.20119342965984105,39.12,25
0.5,936.0,160.065,267.543,0.2032632516699338,37.69,25
0.5,936.0,160.93,267.0645,0.20596673002848914,38.315,25
0.5,934.0,160.78,269.0605,0.2030944192536436,38.004999999999995,25
0.5,936.0,157.345,265.7225,0.2016391350321636,38.215,25
0.5,932.0,165.59,269.437,0.2098398863313573,38.295,25
0.5,935.0,158.38,259.4715,0.20212226661116625,37.68,25
0.5,930.0,166.59,271.224,0.2098750096713073,38.175,25
0.5,939.0,158.32999999999998,278.47749999999996,0.2007354172075661,38.915,25
0.5,935.0,161.68,270.9045,0.204548669089784,37.96,25
0.5,933.0,159.305,265.32050000000004,0.200370554995738,38.32,25
0.5,941.0,156.88,270.5575,0.19898205876654323,38.99,25
0.5,932.0,165.16,271.74800000000005,0.21124467644887163,37.595,25
0.5,936.0,160.20499999999998,268.276,0.20373967734050516,38.25,25
0.5,940.0,154.135,268.40549999999996,0.1957336832535421,38.35,25
0.5,938.0,157.235,269.04949999999997,0.19956726952195405,38.379999999999995,25
0.5,934.0,158.81,265.621,0.20356941176133442,38.12,25
0.5,932.0,165.675,275.15250000000003,0.2098906946025905,38.355000000000004,25
0.5,940.0,153.945,268.87699999999995,0.19941370738913605,39.21,25
0.5,932.0,163.815,273.139,0.2085191908151181,38.22,25
0.5,935.0,157.025,267.856,0.20090157923875973,38.76,25
0.5,935.0,157.34,258.26800000000003,0.1987844553622603,38.695,25
0.5,933.0,164.54500000000002,267.9395,0.20865847776224594,37.54,25
0.5,931.0,160.10500000000002,258.584,0.20144172321415438,37.644999999999996,25
0.5,936.0,158.555,270.7255,0.20126146347487023,38.455,25
0.5,934.0,159.305,266.754,0.20157600299841327,37.82,25
0.5,935.0,158.055,263.41099999999994,0.20204797718595902,37.965,25
0.5,937.0,159.39999999999998,273.8745,0.20610159623278246,38.92,25
0.5,935.0,159.025,264.2555,0.2014845744292377,38.32,25
0.5,931.5,162.98000000000002,267.35,0.20647580295013815,37.980000000000004,25
0.5,933.0,161.87,271.156,0.20517632744884845,37.555,25
0.5,937.0,158.14,267.587,0.20038529110979442,38.224999999999994,25
0.5,934.0,163.005,272.866,0.20798169738943795,38.28,25
0.5,936.0,161.88,266.1415,0.20261327893793635,38.04,25
0.5,934.0,163.45,269.524,0.2047100036105426,38.15,25
0.5,930.0,165.39999999999998,270.5185,0.20776669878299125,37.485,25
0.5,930.0,165.47,267.929,0.2092729569798403,37.22,25
0.5,935.0,160.16,269.4465,0.204542152745756,38.15,25
0.5,931.0,167.20999999999998,267.8075,0.2126573868326605,37.9,25
0.5,939.0,155.82,272.83349999999996,0.1973172562463639,39.265,25
0.5,933.0,159.975,268.251,0.2014597672522701,38.085,25
0.5,937.0,159.57,271.0295,0.20156783532675085,38.425,25
0.5,938.0,157.70499999999998,273.3515,0.20065302518093636,39.31,25
0.5,934.0,161.86,269.204,0.20542241817982035,38.17,25
0.5,936.0,159.35000000000002,267.97,0.2034258661481803,38.46,25
0.5,936.0,159.10000000000002,267.84950000000003,0.20106937520232504,38.26,25
0.5,934.0,163.68,267.3345,0.20681424216346223,37.83,25
0.5,937.0,155.565,267.916,0.19869827167593923,38.79,25
0.5,935.0,163.10500000000002,271.8885,0.20645497138654076,38.4,25
0.5,933.0,161.55,266.9275,0.20440209753669886,38.515,25
0.5,937.0,160.81,267.8115,0.2047643936778872,38.65,25
0.5,935.0,162.155,273.711,0.208454405646799,38.31,25
0.5,936.0,158.97,270.008,0.20214777463911604,38.08,25
0.5,932.0,163.29000000000002,271.30949999999996,0.20862355655300335,38.14,25
0.5,938.0,159.865,273.16499999999996,0.20174421022574585,38.685,25
0.5,938.0,162.04000000000002,273.8605,0.20472435825835122,38.765,25
0.5,933.0,161.23000000000002,266.04999999999995,0.2031958088458885,37.625,25
0.5,935.0,160.935,267.9475,0.20452643258785058,38.305,25
0.5,935.0,159.89499999999998,263.40549999999996,0.2043669064133882,38.265,25
0.5,940.0,154.21,269.9805,0.1993654692635558,38.56,25
0.5,933.0,162.835,268.307,0.20713220551663705,38.57,25
0.5,937.0,158.59,272.1895,0.20012414593119715,38.5,25
0.5,936.0,153.42000000000002,260.9935,0.195632235394593,38.32,25
0.5,935.0,159.985,264.366,0.2048679215452289,37.894999999999996,25
0.5,934.0,162.16500000000002,269.1035,0.20581234401892845,38.155,25
0.5,935.0,159.875,270.28650000000005,0.2036793500939895,37.74,25
0.5,938.0,157.875,274.275,0.2003115554852406,38.87,25
0.5,935.0,163.72,274.77099999999996,0.2076535533551339,38.394999999999996,25
0.5,933.0,161.26,266.22900000000004,0.20638766613227075,37.695,25
0.5,939.0,154.45499999999998,270.02200000000005,0.1962151213814862,38.8,25
0.5,932.0,166.21,272.3325,0.2078359783017425,38.260000000000005,25
0.5,936.0,159.075,264.51,0.20145309622438595,38.45,25
0.5,936.0,160.65499999999997,272.18,0.2039719068794018,38.61,25
0.5,936.0,155.91,260.96299999999997,0.1977648233570109,38.315,25
0.5,935.0,162.64999999999998,272.063,0.20746562105334404,38.62,25
0.5,936.0,159.325,269.2685,0.20319549916501795,38.44,25
0.5,936.0,162.825,276.44899999999996,0.20652995772470711,38.57,25
0.5,932.0,162.365,263.748,0.20488035281930855,37.35,25
0.5,931.0,163.815,269.7795,0.20706086628473705,37.825,30
0.5,932.0,163.165,266.5055,0.20815704914655214,38.49,30
0.5,932.0,161.93,264.9565,0.20526805148229404,38.254999999999995,30
0.5,932.0,162.975,266.361,0.2073830057644716,37.44,30
0.5,935.0,159.985,262.9695,0.20463620847256708,38.56,30
0.5,938.0,155.915,270.9655,0.19858162402910684,38.92,30
0.5,934.0,161.67000000000002,271.0765,0.20423881214254164,38.45,30
0.5,936.0,157.925,267.392,0.20000756069462844,38.235,30
0.5,940.0,155.54500000000002,267.746,0.1987152317377481,38.59,30
0.5,935.0,158.04500000000002,266.319,0.20066017860950192,38.08,30
0.5,935.0,160.625,267.9065,0.20441189796315035,37.76,30
0.5,937.0,159.33,265.731,0.20211746296425265,38.15,30
0.5,934.0,161.01,269.9805,0.20618313900161975,38.114999999999995,30
0.5,934.0,160.92000000000002,269.7325,0.2050839421906526,38.01,30
0.5,935.0,159.59,269.85400000000004,0.20169747286845113,38.185,30
0.5,937.0,156.935,261.2175,0.1995841473265634,37.71,30
0.5,936.0,160.93,267.55100000000004,0.20456830398747625,38.61,30
0.5,937.0,158.26999999999998,267.4915,0.2028082696588941,38.315,30
0.5,937.0,157.9,266.4255,0.19981788284787086,38.31,30
0.5,936.0,159.73000000000002,267.828,0.2026635719076861,38.45,30
0.5,935.0,160.37,266.971,0.20212359757943427,38.27,30
0.5,936.0,161.34,269.432,0.20511360114171923,38.25,30
0.5,936.0,161.21,274.668,0.20431666288093936,38.85,30
0.5,939.0,157.615,276.9405,0.19974615271253204,38.95,30
0.5,938.0,157.20999999999998,270.9425,0.20163962265727625,38.59,30
0.5,932.0,159.91,265.365,0.2043650095361561,38.0,30
0.5,934.0,161.29500000000002,267.11850000000004,0.20548946229538306,38.010000000000005,30
0.5,937.0,158.075,265.907,0.20001393887438365,38.585,30
0.5,936.0,160.35000000000002,272.18600000000004,0.2051602675705806,38.474999999999994,30
0.5,937.0,157.39,267.7695,0.20099282507476865,38.364999999999995,30
0.5,935.0,159.82999999999998,268.48699999999997,0.2046817588961978,37.94,30
0.5,938.0,155.97,271.33050000000003,0.1988199782458932,38.45,30
0.5,933.0,161.595,267.144,0.20381643128412155,38.18,30
0.5,935.0,157.595,261.4865,0.19988456550874456,38.015,30
0.5,936.0,158.785,266.304,0.19969017951256873,37.905,30
0.5,932.0,165.06,271.145,0.20690032779624445,37.655,30
0.5,940.0,155.55,266.42150000000004,0.1990031182104309,38.32,30
0.5,937.0,159.845,270.4885,0.20461182092746588,38.265,30
0.5,935.0,161.255,274.90099999999995,0.20538513070927733,38.545,30
0.5,938.0,154.54000000000002,263.4735,0.19860261890873832,38.26,30
0.5,939.0,155.625,268.61199999999997,0.20068001828961723,38.8,30
0.5,933.0,160.8,263.94849999999997,0.20373967734050516,38.19,30
0.5,934.0,162.75,268.706,0.20692874658548416,38.07,30
0.5,932.0,165.39499999999998,271.86850000000004,0.20773679553386015,38.38,30
0.5,936.0,156.745,268.341,0.200006733480323,38.375,30
0.5,933.0,162.39,269.03200000000004,0.20834576707137042,38.29,30
0.5,941.0,154.17,272.517,0.1955154760882569,39.035,30
0.5,936.0,159.975,272.1625,0.20416048465026287,38.77,30
0.5,932.0,164.92000000000002,267.6945,0.20820862484424857,37.575,30
0.5,937.0,156.335,266.791,0.19936879804369206,38.1,30
0.5,935.0,161.475,269.762,0.20371944539757325,38.305,30
0.5,934.0,162.84,269.5315,0.20544831608200032,38.435,30
0.5,936.0,157.93,269.8425,0.19797484196069054,38.21,30
0.5,935.0,162.375,272.62350000000004,0.2054804072781501,38.375,30
0.5,937.0,154.695,264.5895,0.19718199000280884,38.4,30
0.5,937.0,159.37,267.82550000000003,0.20283412649298674,38.17,30
0.5,935.0,158.575,263.4795,0.19985112719966575,37.76,30
0.5,935.0,163.25,272.467,0.2078039164180568,38.42,30
0.5,934.0,161.07,271.27049999999997,0.2035158522727316,38.245000000000005,30
0.5,937.0,156.78,271.25,0.2007633399288927,38.57,30
0.5,933.0,162.235,265.1245,0.20466194376818625,37.95,30
0.5,932.0,166.22500000000002,271.305,0.20882250673281477,38.33,30
0.5,937.0,158.8,271.558,0.20144638662297784,38.83,30
0.5,932.0,163.46,267.69849999999997,0.20706016931929705,37.97,30
0.5,936.0,159.31,270.519,0.2013161968655317,38.66,30
0.5,937.0,157.42000000000002,269.24,0.20037471396157341,38.605000000000004,30
0.5,934.0,160.235,262.97249999999997,0.20487407664480484,38.535,30
0.5,936.0,157.385,265.10450000000003,0.19777968585987388,38.275000000000006,30
0.5,932.0,164.72,267.053,0.20793283677381036,38.085,30
0.5,935.0,160.56,272.125,0.204731258613161,38.17,30
0.5,935.0,162.10000000000002,274.7765,0.2070061956887528,39.08,30
0.5,935.0,157.92000000000002,260.8555,0.2003767000517415,38.15,30
0.5,937.5,158.235,273.35699999999997,0.2007936238705342,39.02,30
0.5,937.0,160.125,276.8025,0.20318181086517725,38.385000000000005,30
0.5,934.0,161.48000000000002,268.6885,0.20462413377744237,38.26,30
0.5,939.0,156.32,273.592,0.20157574779032822,39.195,30
0.5,936.0,159.505,271.88,0.2043835906490652,38.525000000000006,30
0.5,935.0,160.18,266.8725,0.20378300201676064,38.215,30
0.5,939.0,154.005,267.826,0.1990449525567387,39.125,30
0.5,931.0,165.07,269.15700000000004,0.2097364645146358,38.09,30
0.5,934.0,158.07999999999998,261.94849999999997,0.20183272363837595,38.0,30
0.5,934.0,164.59500000000003,274.73699999999997,0.20697598806863926,38.18,30
0.5,934.0,161.055,272.0335,0.20414730302359163,37.72,30
0.5,934.0,162.945,273.054,0.208113349015673,38.3,30
0.5,936.0,159.68,266.38800000000003,0.20238045569768187,38.875,30
0.5,932.0,165.55,272.2925,0.2095463834363162,37.815,30
0.5,932.0,166.065,272.7475,0.210323801062839,38.29,30
0.5,939.0,153.74,262.7315,0.19679266765576187,38.394999999999996,30
0.5,935.0,161.02499999999998,267.55100000000004,0.20391041264025395,38.34,30
0.5,939.0,157.35,271.0565,0.2007627882163002,38.435,30
0.5,933.0,162.52499999999998,270.25800000000004,0.20417864194982094,37.93,30
0.5,935.0,160.555,271.599,0.2060909688750252,38.38,30
0.5,932.0,164.335,266.7125,0.20702557578351927,37.14,30
0.5,935.0,161.21,268.2925,0.20357055129899632,38.31,30
0.5,940.0,154.92000000000002,269.461,0.1995786554343876,39.08,30
0.5,936.0,159.84,275.262,0.2047500338205919,38.504999999999995,30
0.5,932.0,164.375,270.4145,0.20765825007435357,37.77,30
0.5,939.0,157.07,269.962,0.20053558845749436,38.565,30
0.5,936.0,160.125,269.1115,0.2037474214770579,37.81,30
0.5,931.5,162.685,266.92600000000004,0.20764157110258954,37.415,30
0.5,933.0,160.805,265.372,0.20544036423679096,38.125,35
0.5,932.0,162.2,267.345,0.20539610534396913,37.77,35
0.5,934.0,161.38,269.4475,0.20544225482469342,38.55,35
0.5,940.0,155.415,265.3215,0.1978828311355767,38.21,35
0.5,935.0,159.89999999999998,266.014,0.20412391768405386,38.24,35
0.5,934.0,160.12,267.91200000000003,0.20461275623094838,38.44,35
0.5,932.0,163.36,263.3695,0.20494805762630963,37.81,35
0.5,932.0,162.625,267.733,0.20542250224594893,38.235,35
0.5,935.0,160.09,265.9565,0.20388320273176158,37.945,35
0.5,938.0,157.29500000000002,267.6395,0.20213288708895288,38.56,35
0.5,936.0,160.36,267.8365,0.20440378012634025,38.5,35
0.5,934.0,162.275,268.7025,0.20498045405032372,37.93,35
0.5,933.0,161.12,266.197,0.20444420495588378,38.19,35
0.5,934.0,161.0,268.5345,0.20427855835256764,37.96,35
0.5,940.0,155.16500000000002,269.956,0.1989988737830074,38.39,35
0.5,935.0,161.2,267.87850000000003,0.2051206431857901,38.635000000000005,35
0.5,935.0,158.57999999999998,272.23199999999997,0.20212165520880176,38.1,35
0.5,937.0,161.60000000000002,271.959,0.2051465183212238,38.19,35
0.5,937.0,158.17,267.73850000000004,0.2009975270699145,38.83,35
0.5,934.0,161.175,264.59299999999996,0.20327706849774266,38.265,35
0.5,938.0,157.765,264.21799999999996,0.19855617021259475,38.76,35
0.5,937.0,159.02,270.2615,0.20270648534351626,38.625,35
0.5,934.0,160.825,268.3665,0.2037912738756072,38.09,35
0.5,937.0,155.985,264.3755,0.1970830796387533,38.26,35
0.5,931.0,164.64,266.791,0.20577723154719735,37.82,35
0.5,935.0,159.185,268.7445,0.2039494971513124,38.015,35
0.5,938.0,159.325,271.80550000000005,0.2007370646535373,39.144999999999996,35
0.5,933.0,163.17000000000002,267.64300000000003,0.20426702301764116,37.77,35
0.5,931.0,165.255,264.1205,0.20588807287356906,37.835,35
0.5,937.0,158.51,272.202,0.20323984323418995,38.864999999999995,35
0.5,933.0,163.65,271.9875,0.20660895164127355,38.33,35
0.5,936.0,162.675,275.403,0.2081610746198093,38.32,35
0.5,936.0,158.23,267.5095,0.20373967734050516,38.315,35
0.5,935.0,158.61,265.64,0.20019534227005015,38.54,35
0.5,935.0,159.81,267.8205,0.1996746811653426,38.4,35
0.5,937.0,160.71499999999997,267.83000000000004,0.2053194617335698,38.4,35
0.5,935.0,160.46499999999997,272.1165,0.20181021713559638,38.55,35
0.5,932.0,162.7,269.9805,0.20606718762341963,37.83,35
0.5,937.0,157.45999999999998,265.068,0.1987215316788932,38.14,35
0.5,939.0,156.34,269.077,0.1993139893304105,38.98,35
0.5,928.0,166.37,266.702,0.20779002733909852,38.08,35
0.5,935.0,160.945,268.714,0.2051652332229375,38.545,35
0.5,932.0,160.23,261.462,0.20359940487600656,37.93,35
0.5,938.0,158.79500000000002,270.50149999999996,0.20218740070990537,38.605000000000004,35
0.5,935.0,162.84,272.696,0.20705795840218744,38.335,35
0.5,936.0,159.235,267.6005,0.2019029057774801,37.94,35
0.5,935.0,162.065,271.80550000000005,0.20562180560501675,38.46,35
0.5,933.0,162.085,266.85699999999997,0.20627243307239107,37.685,35
0.5,935.0,160.73,266.3885,0.20408169898331796,38.215,35
0.5,936.0,157.6,263.5725,0.201034268956994,38.085,35
0.5,934.0,162.225,269.256,0.20774542284319975,38.26,35
0.5,933.0,163.59500000000003,270.4045,0.20535284175662416,38.04,35
0.5,934.0,162.08,269.7595,0.20658859714763594,38.125,35
0.5,936.0,160.37,274.976,0.20477463852155736,39.075,35
0.5,935.0,159.67,265.3845,0.2015759234954282,38.12,35
0.5,935.0,161.465,270.006,0.20416723560361835,38.15,35
0.5,935.0,159.265,268.76,0.2020073427371111,38.12,35
0.5,938.0,157.06,271.95500000000004,0.19921791067066955,38.695,35
0.5,935.0,161.44,272.596,0.20408569061770254,37.94,35
0.5,938.0,157.95499999999998,276.7785,0.201171642801656,38.905,35
0.5,937.0,156.95,267.3375,0.19982910676255686,38.510000000000005,35
0.5,935.0,161.615,272.1285,0.2040767274294557,38.53,35
0.5,939.0,156.03,265.3075,0.19937108154617367,39.0,35
0.5,938.0,154.405,265.519,0.19766559095050165,38.62,35
0.5,939.0,156.635,274.5325,0.19964885497805973,38.92,35
0.5,937.0,157.35,265.8855,0.20049160889133044,38.4,35
0.5,931.0,166.625,269.1795,0.20890733415705154,37.94,35
0.5,934.0,163.29000000000002,268.83799999999997,0.20539444967281573,38.15,35
0.5,935.0,160.60500000000002,266.851,0.2025525213441207,38.465,35
0.5,937.0,158.90499999999997,269.0605,0.20008375411082485,38.4,35
0.5,936.0,158.95499999999998,266.2105,0.2023568420740822,38.52,35
0.5,935.0,159.585,267.0135,0.20154394158958744,37.435,35
0.5,937.0,156.005,263.772,0.1983139331866394,37.91,35
0.5,937.0,157.26,268.256,0.20004849136311864,38.72,35
0.5,932.0,161.125,266.899,0.20326804421175015,37.875,35
0.5,934.0,161.115,267.563,0.20451973011038735,38.325,35
0.5,937.0,157.415,266.855,0.2020890832369826,38.92,35
0.5,935.0,159.7,266.8175,0.2030508080822171,37.665,35
0.5,937.0,158.20499999999998,269.6925,0.20331392848366145,38.32,35
0.5,934.5,163.36,269.53549999999996,0.20463622973999696,38.394999999999996,35
0.5,932.0,163.46,267.53200000000004,0.20700150440893655,37.95,35
0.5,934.0,161.14499999999998,267.741,0.20477463852155736,38.39,35
0.5,932.0,163.42000000000002,268.4365,0.20599237134961326,37.6,35
0.5,935.0,160.39,268.994,0.20495086232443738,38.730000000000004,35
0.5,940.0,154.35000000000002,269.376,0.1990837313962863,38.55,35
0.5,936.0,158.535,268.631,0.1980079270748892,38.3,35
0.5,937.0,157.805,269.2255,0.2011658429156536,38.83,35
0.5,934.0,160.95,266.28650000000005,0.2014484166250675,38.13,35
0.5,935.0,163.72,273.106,0.20765206609734366,38.32,35
0.5,934.0,160.76,275.0025,0.2044610895193841,38.99,35
0.5,932.0,164.865,270.0415,0.20883922374933134,38.02,35
0.5,936.0,159.76999999999998,274.6955,0.2043233877287984,38.8,35
0.5,939.0,154.835,267.929,0.1978934385626661,38.21,35
0.5,934.0,161.20499999999998,269.6905,0.20391154711641168,38.165,35
0.5,936.0,159.43,268.5345,0.20380763755812445,38.315,35
0.5,936.0,158.81,269.382,0.20423728803206745,38.49,35
0.5,938.0,158.535,271.7125,0.20242161379600349,38.85,35
0.5,934.0,162.085,267.21500000000003,0.20607351287877396,38.15,35
0.5,934.0,160.26999999999998,266.9275,0.2031181932712086,38.004999999999995,35
0.5,933.0,161.565,267.1555,0.20555169268857804,38.085,35
0.5,932.0,164.935,268.4365,0.20660895164127355,37.724999999999994,40
0.5,936.0,157.29500000000002,266.216,0.2007216160382753,38.4,40
0.5,937.0,158.14499999999998,271.836,0.20083574735499843,38.99,40
0.5,931.0,162.085,267.18399999999997,0.2037413863814396,38.07,40
0.5,936.0,156.33,265.149,0.20000303479299392,38.26,40
0.5,935.0,160.14499999999998,263.91949999999997,0.2032762686485107,37.925,40
0.5,934.0,164.425,272.19550000000004,0.2084444859228698,38.394999999999996,40
0.5,933.0,162.74,271.12350000000004,0.2063195965435916,37.79,40
0.5,931.0,163.755,272.589,0.2081407982054451,38.12,40
0.5,936.0,160.20499999999998,271.96500000000003,0.2025690080588494,38.44,40
0.5,933.0,162.59,270.4045,0.20491680836079404,38.095,40
0.5,932.0,164.64499999999998,267.832,0.20698922117695065,38.195,40
0.5,936.0,157.07,268.59000000000003,0.19900972893294924,38.394999999999996,40
0.5,935.0,159.665,268.952,0.2014484166250675,38.32,40
0.5,935.0,159.89999999999998,266.82,0.20360790593606745,38.27,40
0.5,936.0,159.235,267.956,0.2042698827645637,38.26,40
0.5,932.0,162.565,269.4235,0.20635009886150824,37.885000000000005,40
0.5,934.0,159.51999999999998,265.7695,0.20389053041851102,38.08,40
0.5,935.0,160.56,270.336,0.2042958321578135,38.515,40
0.5,936.0,159.385,269.2255,0.20428376965335643,38.585,40
