,Unnamed: 0,belief_metric_threshold,n_edges,ratio_normal_user,mean_normal_user,mean_disinformer,high_media_lit,deffuant_mu,sampling_p_update,n_posts_estimate_similarity,del_t,mlit_select,rank_punish,rank_t,strikes_t,scenario,policy,model
15976,15976,80.0,3.0,0.9930851855394072,0.0,8.0,0.2851257267625852,0.0185664008066397,0.027594598317021,5.0,3.0,7.0,3.0,4.0,4.0,reference,42112,MisinfoPy
16012,16012,80.0,3.0,0.9930851855394072,0.0,8.0,0.2851257267625852,0.0185664008066397,0.027594598317021,5.0,3.0,7.0,4.0,4.0,4.0,reference,42148,MisinfoPy
16048,16048,80.0,3.0,0.9930851855394072,0.0,8.0,0.2851257267625852,0.0185664008066397,0.027594598317021,5.0,3.0,7.0,5.0,4.0,4.0,reference,42184,MisinfoPy
16084,16084,80.0,3.0,0.9930851855394072,0.0,8.0,0.2851257267625852,0.0185664008066397,0.027594598317021,5.0,3.0,7.0,6.0,4.0,4.0,reference,42220,MisinfoPy
16120,16120,80.0,3.0,0.9930851855394072,0.0,8.0,0.2851257267625852,0.0185664008066397,0.027594598317021,5.0,3.0,7.0,7.0,4.0,4.0,reference,42256,MisinfoPy
16156,16156,80.0,3.0,0.9930851855394072,0.0,8.0,0.2851257267625852,0.0185664008066397,0.027594598317021,5.0,3.0,7.0,8.0,4.0,4.0,reference,42292,MisinfoPy
16192,16192,80.0,3.0,0.9930851855394072,0.0,8.0,0.2851257267625852,0.0185664008066397,0.027594598317021,5.0,3.0,7.0,9.0,4.0,4.0,reference,42328,MisinfoPy
16228,16228,80.0,3.0,0.9930851855394072,0.0,8.0,0.2851257267625852,0.0185664008066397,0.027594598317021,5.0,3.0,7.0,10.0,4.0,4.0,reference,42364,MisinfoPy
16300,16300,80.0,3.0,0.9930851855394072,0.0,8.0,0.2851257267625852,0.0185664008066397,0.027594598317021,5.0,3.0,8.0,1.0,4.0,4.0,reference,42436,MisinfoPy
16336,16336,80.0,3.0,0.9930851855394072,0.0,8.0,0.2851257267625852,0.0185664008066397,0.027594598317021,5.0,3.0,8.0,2.0,4.0,4.0,reference,42472,MisinfoPy
16372,16372,80.0,3.0,0.9930851855394072,0.0,8.0,0.2851257267625852,0.0185664008066397,0.027594598317021,5.0,3.0,8.0,3.0,4.0,4.0,reference,42508,MisinfoPy
16408,16408,80.0,3.0,0.9930851855394072,0.0,8.0,0.2851257267625852,0.0185664008066397,0.027594598317021,5.0,3.0,8.0,4.0,4.0,4.0,reference,42544,MisinfoPy
16444,16444,80.0,3.0,0.9930851855394072,0.0,8.0,0.2851257267625852,0.0185664008066397,0.027594598317021,5.0,3.0,8.0,5.0,4.0,4.0,reference,42580,MisinfoPy
16480,16480,80.0,3.0,0.9930851855394072,0.0,8.0,0.2851257267625852,0.0185664008066397,0.027594598317021,5.0,3.0,8.0,6.0,4.0,4.0,reference,42616,MisinfoPy
16516,16516,80.0,3.0,0.9930851855394072,0.0,8.0,0.2851257267625852,0.0185664008066397,0.027594598317021,5.0,3.0,8.0,7.0,4.0,4.0,reference,42652,MisinfoPy
16552,16552,80.0,3.0,0.9930851855394072,0.0,8.0,0.2851257267625852,0.0185664008066397,0.027594598317021,5.0,3.0,8.0,8.0,4.0,4.0,reference,42688,MisinfoPy
16588,16588,80.0,3.0,0.9930851855394072,0.0,8.0,0.2851257267625852,0.0185664008066397,0.027594598317021,5.0,3.0,8.0,9.0,4.0,4.0,reference,42724,MisinfoPy
16624,16624,80.0,3.0,0.9930851855394072,0.0,8.0,0.2851257267625852,0.0185664008066397,0.027594598317021,5.0,3.0,8.0,10.0,4.0,4.0,reference,42760,MisinfoPy
16696,16696,80.0,3.0,0.9930851855394072,0.0,8.0,0.2851257267625852,0.0185664008066397,0.027594598317021,5.0,3.0,9.0,1.0,4.0,4.0,reference,42832,MisinfoPy
16732,16732,80.0,3.0,0.9930851855394072,0.0,8.0,0.2851257267625852,0.0185664008066397,0.027594598317021,5.0,3.0,9.0,2.0,4.0,4.0,reference,42868,MisinfoPy
16768,16768,80.0,3.0,0.9930851855394072,0.0,8.0,0.2851257267625852,0.0185664008066397,0.027594598317021,5.0,3.0,9.0,3.0,4.0,4.0,reference,42904,MisinfoPy
16804,16804,80.0,3.0,0.9930851855394072,0.0,8.0,0.2851257267625852,0.0185664008066397,0.027594598317021,5.0,3.0,9.0,4.0,4.0,4.0,reference,42940,MisinfoPy
16840,16840,80.0,3.0,0.9930851855394072,0.0,8.0,0.2851257267625852,0.0185664008066397,0.027594598317021,5.0,3.0,9.0,5.0,4.0,4.0,reference,42976,MisinfoPy
16876,16876,80.0,3.0,0.9930851855394072,0.0,8.0,0.2851257267625852,0.0185664008066397,0.027594598317021,5.0,3.0,9.0,6.0,4.0,4.0,reference,43012,MisinfoPy
16912,16912,80.0,3.0,0.9930851855394072,0.0,8.0,0.2851257267625852,0.0185664008066397,0.027594598317021,5.0,3.0,9.0,7.0,4.0,4.0,reference,43048,MisinfoPy
