,n_agents_above_belief_threshold,polarization_variance,engagement,free_speech_constraint,avg_user_effort,n_seeds
0.5,921.0,179.61,260.942,0.21652476894516903,36.12,5
0.5,939.0,163.78,284.36,0.2086161539745344,38.57,5
0.5,943.0,144.29,264.3515,0.18613502084447686,38.25,5
0.5,936.5,158.045,267.7085,0.20181035319309293,38.66,5
0.5,943.5,141.92000000000002,256.87149999999997,0.18680719589046196,40.825,5
0.5,940.0,156.70999999999998,283.8,0.19754249033170046,38.97,5
0.5,940.0,165.43,302.707,0.2142268915495701,39.065,5
0.5,932.0,173.76999999999998,288.3405,0.22179039063914774,38.825,5
0.5,931.0,165.245,258.481,0.20436859119022935,38.795,5
0.5,944.0,157.225,276.4975,0.20386358763330986,41.614999999999995,5
0.5,946.0,151.485,277.24199999999996,0.19495428709533313,38.379999999999995,5
0.5,942.0,145.54,265.2155,0.19194884179206623,38.385000000000005,5
0.5,938.0,158.845,261.945,0.2017692919500167,38.745000000000005,5
0.5,937.0,156.89999999999998,275.88599999999997,0.2063868962892138,38.57,5
0.5,939.0,156.40499999999997,273.8355,0.20222665740734955,39.685,5
0.5,937.0,162.16500000000002,266.92,0.20562610530676123,38.69,5
0.5,947.0,145.1,267.17100000000005,0.19088463527211097,40.5,5
0.5,941.0,152.97500000000002,268.11,0.1965898134761382,38.775,5
0.5,937.5,162.01999999999998,267.44849999999997,0.20346695426234926,38.120000000000005,5
0.5,933.0,170.54500000000002,286.8285,0.210302955364252,38.254999999999995,5
0.5,938.5,160.285,287.3175,0.2045747196727776,38.14,5
0.5,943.0,154.29000000000002,274.06550000000004,0.1986192290554426,38.355000000000004,5
0.5,926.0,164.29500000000002,263.0865,0.2024511432924097,36.72,5
0.5,931.0,163.05,258.132,0.20662477117574035,37.525,5
0.5,934.0,157.19,254.39600000000002,0.1963251540819805,38.565,5
0.5,932.5,164.52,256.228,0.21237647439725543,37.41,5
0.5,926.0,176.055,278.30150000000003,0.21312828791645966,37.705,5
0.5,943.0,153.04500000000002,270.36,0.19169662054390618,37.925,5
0.5,933.5,160.14999999999998,265.854,0.2047438109038383,38.295,5
0.5,927.0,174.64,275.339,0.2127533389143722,37.555,5
0.5,940.0,154.825,276.3965,0.19824689404470436,40.08,5
0.5,935.0,164.245,281.459,0.21403337839720488,39.455,5
0.5,941.0,153.855,266.2875,0.1931234301113588,39.46,5
0.5,924.0,167.055,255.66899999999998,0.20960173521537184,35.315,5
0.5,936.0,160.415,274.40250000000003,0.21004247128980014,37.305,5
0.5,944.0,148.98000000000002,273.959,0.19314308289050308,37.835,5
0.5,934.0,162.24,281.377,0.19867817471684912,38.209999999999994,5
0.5,944.0,147.595,259.1725,0.192541019239164,39.515,5
0.5,929.0,173.29,281.53549999999996,0.2120178037747828,37.93,5
0.5,939.0,144.01,261.12199999999996,0.1841503256191774,39.0,5
0.5,931.0,156.04500000000002,253.988,0.19685862992400377,38.44,5
0.5,936.5,156.40499999999997,265.033,0.19889135642065442,38.415,5
0.5,934.0,164.87,285.089,0.2037144369616728,37.49,5
0.5,935.0,156.815,264.014,0.199041712999767,38.09,5
0.5,942.0,154.485,280.561,0.2023428585363863,38.84,5
0.5,937.0,164.99,284.2645,0.20182673618770805,39.46,5
0.5,934.0,163.315,266.4595,0.2102974465663863,36.11,5
0.5,939.0,167.94,289.977,0.21094276625003605,40.28,5
0.5,930.5,176.91,286.44550000000004,0.21664888096884025,38.665,5
0.5,931.0,159.675,254.534,0.20215705576340726,37.47,5
0.5,928.0,173.39,263.3485,0.21381861401776164,37.13,5
0.5,948.5,145.285,260.7395,0.18735769660285478,39.78,5
0.5,932.0,151.405,255.829,0.1921696129384313,37.629999999999995,5
0.5,930.0,170.28,265.2645,0.21349333075697435,37.9,5
0.5,936.0,168.45,279.803,0.2137213826479813,37.519999999999996,5
0.5,932.0,156.375,250.4,0.20353496668372564,36.425,5
0.5,939.0,153.61,260.58799999999997,0.19512605437152764,37.57,5
0.5,940.0,155.825,274.40549999999996,0.20509457526781566,39.5,10
0.5,932.0,169.695,293.217,0.218501882179567,38.6,10
0.5,932.0,164.81,262.81600000000003,0.21222964187795323,38.265,10
0.5,933.0,164.0,274.029,0.2097795893642404,38.19,10
0.5,929.5,171.28,276.3135,0.2140159991475417,37.835,10
0.5,931.0,168.09500000000003,268.6885,0.21003075374828728,37.405,10
0.5,934.0,162.265,277.04949999999997,0.20474726576740426,38.525000000000006,10
0.5,941.0,156.22,274.621,0.19861589629594925,38.875,10
0.5,934.0,160.61,271.60450000000003,0.20083539482209622,38.54,10
0.5,943.0,153.585,266.2745,0.20133132428719955,39.55,10
0.5,934.0,163.38,265.5455,0.2059012879355827,38.25,10
0.5,940.0,156.95499999999998,275.5045,0.19987334076979513,39.46,10
0.5,940.0,156.2,275.6935,0.2007559304871806,39.295,10
0.5,936.0,157.345,264.355,0.19672617476223347,38.879999999999995,10
0.5,928.0,173.39,274.19849999999997,0.21590075848034695,37.51,10
0.5,935.5,162.14999999999998,275.16049999999996,0.20704384814850751,38.894999999999996,10
0.5,935.0,161.135,277.60450000000003,0.20654093485935066,39.315,10
0.5,938.0,156.36,269.664,0.19623245593474847,38.325,10
0.5,936.0,153.64,260.38599999999997,0.19968329972071,38.17,10
0.5,939.0,152.84,259.8845,0.19791183007156235,38.894999999999996,10
0.5,934.0,159.10000000000002,265.0375,0.20432189026858794,38.724999999999994,10
0.5,929.0,160.485,256.2545,0.2022449286106206,36.775000000000006,10
0.5,924.0,178.005,265.59000000000003,0.22037303791948745,37.36,10
0.5,935.0,160.81,274.633,0.2082324868236112,39.195,10
0.5,935.0,156.07,262.952,0.19324821088713756,38.115,10
0.5,933.0,161.325,283.129,0.2047474837869889,39.224999999999994,10
0.5,926.0,169.42000000000002,268.46500000000003,0.21321395282217895,36.545,10
0.5,944.0,149.335,274.8455,0.1943527123979969,40.629999999999995,10
0.5,937.0,163.8,274.9475,0.20785403270962455,38.0,10
0.5,931.0,161.085,266.99699999999996,0.1999717545932656,38.03,10
0.5,940.0,160.615,264.621,0.20015456010472035,38.875,10
0.5,928.0,161.35500000000002,257.66200000000003,0.2076230327692944,36.04,10
0.5,932.0,163.89499999999998,278.3995,0.2031237962649874,37.93,10
0.5,937.0,156.935,263.881,0.2036339364167675,38.825,10
0.5,934.0,159.36,266.1515,0.2004663665931561,37.29,10
0.5,929.0,170.32,275.6905,0.2142632225640059,37.665,10
0.5,944.0,152.92000000000002,291.1195,0.1991751498166896,39.295,10
0.5,938.0,156.325,273.40049999999997,0.1995030972287237,39.120000000000005,10
0.5,933.0,163.81,273.3035,0.20965255821654716,38.120000000000005,10
0.5,931.0,167.96,269.146,0.20904404598998835,37.98,10
0.5,932.0,161.725,265.4885,0.20358036874598034,37.195,10
0.5,930.0,169.405,276.3965,0.211943416178985,37.614999999999995,10
0.5,943.5,146.76,267.185,0.19045983948089024,39.14,10
0.5,932.0,165.59,280.3415,0.20982272132913687,39.135000000000005,10
0.5,933.0,163.45,275.326,0.2063467833684614,38.035,10
0.5,935.0,156.06,262.6815,0.2009500602935152,37.8,10
0.5,943.0,151.06,280.64099999999996,0.19498463542964406,39.55,10
0.5,932.0,163.53500000000003,267.25649999999996,0.20937142490092336,38.165,10
0.5,939.0,158.76,263.58299999999997,0.19998674384784176,38.345,10
0.5,929.0,168.085,274.711,0.21582915964378224,36.724999999999994,10
0.5,937.0,160.24,263.3855,0.20517457476120426,39.195,10
0.5,938.0,158.615,277.005,0.2063230577897936,38.894999999999996,10
0.5,938.0,157.885,272.889,0.2053867150032901,37.81,10
0.5,934.0,158.06,260.0235,0.1965127204835801,38.525000000000006,10
0.5,932.0,166.28,278.4365,0.21139391763011228,38.474999999999994,10
0.5,934.0,162.28,275.0855,0.2061175183744154,39.474999999999994,10
0.5,938.0,155.035,261.8485,0.19779019885920615,38.765,10
0.5,934.0,159.945,267.8645,0.20058035404646046,37.87,10
0.5,927.0,166.535,265.817,0.2084858019155929,38.205,10
0.5,930.0,161.2,265.1685,0.2037501906424648,37.325,10
0.5,933.0,160.635,262.7315,0.20655309786673495,37.8,10
0.5,940.0,154.26,277.272,0.20003802114138436,40.010000000000005,10
0.5,936.0,156.99,264.70550000000003,0.19667097515357418,38.465,10
0.5,937.0,157.935,267.02700000000004,0.20081176749794843,38.769999999999996,10
0.5,931.0,164.39,268.51099999999997,0.2078274020001524,37.38,10
0.5,934.0,159.41,266.0025,0.20535190153374494,38.075,10
0.5,939.5,158.76999999999998,268.2255,0.20263690384637761,38.760000000000005,10
0.5,926.0,172.385,278.7495,0.21859038800319341,37.655,10
0.5,933.0,162.97,265.8665,0.2081697817241365,38.08,10
0.5,929.0,168.125,277.5615,0.20902036218835124,37.815,10
0.5,940.0,149.35500000000002,270.48,0.19556454418452696,38.985,10
0.5,935.0,162.95499999999998,277.279,0.2087421278131896,38.81,10
0.5,942.0,151.79500000000002,271.7935,0.19467554418434158,38.92,10
0.5,925.0,166.32,255.0465,0.2076230327692944,37.015,10
0.5,934.0,162.695,278.38800000000003,0.2069970031302421,38.980000000000004,10
0.5,940.0,156.5,272.20399999999995,0.20415595585202656,38.82,10
0.5,935.0,164.155,264.8945,0.20258101248758464,37.13,10
0.5,929.0,172.505,282.389,0.2145095736571862,37.75,10
0.5,940.0,152.055,266.453,0.1938398971328555,38.7,10
0.5,937.0,166.32999999999998,277.619,0.20479699671710394,38.87,10
0.5,939.0,153.215,259.57500000000005,0.19815925424466319,38.135,10
0.5,944.0,143.39999999999998,258.47749999999996,0.1889992284598859,39.06,10
0.5,931.0,159.325,252.22500000000002,0.20157566828734313,36.585,10
0.5,938.0,148.06,262.327,0.1908295722219649,38.95,10
0.5,942.0,155.635,272.08299999999997,0.20056069627436335,39.635,10
0.5,940.0,151.60000000000002,272.866,0.19350772110744435,38.7,10
0.5,937.0,159.875,259.4,0.19729017104712587,37.95,10
0.5,932.0,163.54500000000002,269.275,0.20176505940432854,37.665,10
0.5,939.0,161.43,277.99,0.20605230078852393,38.785,10
0.5,939.0,155.24,266.365,0.195442600567345,39.275,10
0.5,935.0,161.82999999999998,274.226,0.20503332115317746,38.185,10
0.5,939.0,155.415,265.81550000000004,0.19781160469053996,37.98,10
0.5,936.0,155.85500000000002,260.95799999999997,0.19871154688712922,37.864999999999995,10
0.5,932.0,157.27499999999998,262.9625,0.19713891582439505,38.085,10
0.5,934.0,165.505,275.246,0.20989302687399158,39.105000000000004,10
0.5,928.0,172.825,267.37649999999996,0.21328639759434725,38.31,10
0.5,930.0,165.025,274.59799999999996,0.2090563237220485,37.555,10
0.5,935.0,155.35000000000002,257.0105,0.19799830729156043,37.72,10
0.5,933.5,154.625,255.16750000000002,0.19557904691966366,38.22,10
0.5,933.0,159.9,267.406,0.201010514783935,37.675,10
0.5,935.0,163.885,268.331,0.2096582172517116,37.04,15
0.5,933.0,162.975,269.976,0.2037199335870588,37.56,15
0.5,934.0,166.95999999999998,276.172,0.20960136734667534,38.019999999999996,15
0.5,931.0,166.43,276.78999999999996,0.2103316893103741,38.445,15
0.5,930.0,165.655,273.503,0.20973730999523027,37.91,15
0.5,932.0,164.59500000000003,275.60749999999996,0.2103568445903298,38.215,15
0.5,934.0,158.73000000000002,266.0025,0.201843775598204,37.94,15
0.5,940.0,152.85000000000002,266.295,0.19836271106432085,39.81,15
0.5,939.0,154.165,264.2485,0.19391121547919965,38.19,15
0.5,934.0,162.11,275.5025,0.20559100478004189,39.135000000000005,15
0.5,936.0,161.61,274.3095,0.2036884129496464,38.144999999999996,15
0.5,941.0,149.74,260.7985,0.19234206746661853,38.335,15
0.5,930.0,162.16,263.64549999999997,0.2097253859622809,37.715,15
0.5,936.0,159.695,266.122,0.19954187258219425,38.5,15
0.5,940.0,156.035,269.028,0.1981922026679702,38.870000000000005,15
0.5,933.0,163.45499999999998,272.296,0.2028679350182786,39.21,15
0.5,933.0,164.81,266.5565,0.2098444526323778,38.18,15
0.5,934.0,157.365,259.18,0.19740209931852595,38.29,15
0.5,936.0,160.925,265.3345,0.20216923703898795,37.495000000000005,15
0.5,929.0,167.66,270.902,0.2097170312920043,38.18,15
0.5,932.0,159.89499999999998,257.328,0.20136938076001432,36.91,15
0.5,936.0,160.03,265.113,0.2037441555468465,37.989999999999995,15
0.5,936.0,161.245,267.788,0.20530501628661624,38.235,15
0.5,936.0,162.135,275.125,0.20604951223861478,38.07,15
0.5,932.0,162.76999999999998,266.869,0.20628739896579196,37.91,15
0.5,935.0,158.815,258.8985,0.20692963784256901,38.315,15
0.5,940.0,154.22500000000002,270.0955,0.19747734730581074,38.32,15
0.5,934.5,166.35500000000002,277.278,0.2087838734708214,38.019999999999996,15
0.5,928.0,166.14499999999998,266.373,0.20776508901409796,37.315,15
0.5,939.0,157.615,269.07500000000005,0.2042851707632385,38.57,15
0.5,938.0,153.22,263.486,0.19729876793577383,38.64,15
0.5,933.0,162.39499999999998,264.246,0.2053312152315425,37.67,15
0.5,932.0,159.05,267.1,0.19956382957374802,38.39,15
0.5,935.0,156.735,259.6905,0.2001587898741162,37.945,15
0.5,938.0,155.825,261.3695,0.19799916636509718,38.425,15
0.5,934.0,161.575,264.291,0.20746724821581464,37.86,15
0.5,938.0,157.325,269.743,0.20302568460798093,38.57,15
0.5,934.0,164.925,274.28150000000005,0.20548669691277593,39.0,15
0.5,928.0,168.23,265.4185,0.21269598114385385,37.42,15
0.5,936.0,158.41,273.0245,0.20062225624476185,38.455,15
0.5,932.0,164.04500000000002,269.3155,0.2081617197056149,38.385000000000005,15
0.5,932.0,161.59500000000003,268.53999999999996,0.204652657267862,37.504999999999995,15
0.5,939.0,153.82999999999998,269.408,0.19964535854125226,38.905,15
0.5,936.0,159.13,268.30899999999997,0.2052355415961014,38.625,15
0.5,935.0,161.965,268.494,0.20456467701819564,37.71,15
0.5,932.0,164.81,258.8595,0.20710755383655793,36.74,15
0.5,931.0,165.64499999999998,268.5585,0.21372800333012204,37.705,15
0.5,929.0,173.41,274.7645,0.21450395716283416,37.5,15
0.5,940.0,151.78,257.2125,0.19409840744105625,38.504999999999995,15
0.5,927.0,168.82,262.6365,0.20890352501406612,37.129999999999995,15
0.5,932.0,160.32,270.0145,0.20366441810088753,37.93,15
0.5,937.0,159.08499999999998,268.0055,0.20329605636715115,38.305,15
0.5,933.0,163.565,278.76099999999997,0.20640518269681815,39.025000000000006,15
0.5,932.5,163.945,267.94,0.2051577696205775,38.01,15
0.5,938.0,156.33,271.4255,0.1999529896078703,37.955,15
0.5,935.0,163.865,273.2835,0.20462303291330253,37.745000000000005,15
0.5,934.5,161.25,271.19,0.2043484566851539,38.105000000000004,15
0.5,937.0,159.79000000000002,268.53,0.20192103455083849,37.705,15
0.5,936.5,160.85000000000002,267.4165,0.20644834019721486,38.565,15
0.5,937.0,159.16,274.702,0.20202292196492072,38.935,15
0.5,939.0,157.04000000000002,263.5235,0.20396897159187538,38.565,15
0.5,936.0,161.935,262.46450000000004,0.2054538764260384,37.894999999999996,15
0.5,937.0,160.03500000000003,271.512,0.2108252209086539,38.92,15
0.5,932.0,163.15,270.3675,0.20213906886515148,38.03,15
0.5,935.0,161.475,271.13800000000003,0.207721469989146,37.95,15
0.5,940.0,157.935,268.557,0.20398687126941156,39.445,15
0.5,935.5,157.235,266.086,0.2023673811106951,38.79,15
0.5,935.0,155.76999999999998,257.953,0.19988037756346405,36.605000000000004,15
0.5,930.0,171.805,280.21900000000005,0.2172508773621405,38.325,15
0.5,934.0,165.14499999999998,278.2875,0.2098727399505968,38.02,15
0.5,932.0,167.865,275.558,0.20944026527642395,38.78,15
0.5,934.0,158.925,265.677,0.2039101631931293,38.18,15
0.5,930.0,170.3,277.6915,0.2134673825163568,38.21,15
0.5,929.0,165.895,266.19849999999997,0.2089948730028581,37.77,15
0.5,932.0,165.06,264.724,0.20710925211721704,38.1,15
0.5,942.0,152.425,268.96500000000003,0.1995697149280531,38.14,15
0.5,939.0,152.76,271.89750000000004,0.19648916087827262,39.78,15
0.5,941.0,152.39999999999998,273.7845,0.19526642381958753,40.11,15
0.5,934.0,159.3,267.5415,0.2030743564406643,38.835,15
0.5,938.0,159.09,271.4845,0.20252212402492004,38.835,15
0.5,933.0,165.79,275.4355,0.21315724116653625,38.21,15
0.5,937.0,160.915,271.98199999999997,0.20327507639906395,39.26,15
0.5,936.0,160.675,267.79999999999995,0.20574399271879423,38.135000000000005,15
0.5,940.0,154.935,266.2345,0.2013882486356927,38.535,15
0.5,934.0,158.14999999999998,263.44100000000003,0.1961201335671402,37.49,15
0.5,930.0,169.46,271.3695,0.212638124623117,38.345,15
0.5,938.0,158.57,277.22950000000003,0.20374015429991216,38.33,15
0.5,935.0,155.505,261.4495,0.19951376211575156,38.385000000000005,15
0.5,938.0,157.04000000000002,270.2525,0.19867817471684912,37.94,15
0.5,933.0,162.575,268.81,0.20479820955062927,37.545,15
0.5,936.0,157.67000000000002,270.75149999999996,0.204208937191933,38.85,15
0.5,934.0,163.565,267.9345,0.2006149978997784,38.0,15
0.5,937.0,159.27499999999998,269.5385,0.20342690044106781,38.6,15
0.5,939.0,155.91500000000002,272.31,0.19978759806182525,39.055,15
0.5,934.0,154.01999999999998,257.0535,0.1976103268796248,38.205,15
0.5,935.0,164.33,267.0725,0.20798611039547704,38.34,15
0.5,937.0,150.14,256.1975,0.1919111964962509,38.065,15
0.5,934.0,163.0,269.60699999999997,0.2037942765515672,38.019999999999996,15
0.5,930.0,166.48000000000002,275.6295,0.20843339411600764,37.3,15
0.5,937.0,156.935,272.2635,0.20092540128890624,38.565,15
0.5,931.0,167.185,274.762,0.2093543838586865,37.765,20
0.5,941.0,149.225,272.03999999999996,0.19313138596761434,40.17,20
0.5,931.0,164.0,269.7235,0.20441492185030113,37.89,20
0.5,933.0,164.92000000000002,273.1635,0.20701010489298727,37.605000000000004,20
0.5,935.0,158.805,269.432,0.2035912945505168,38.16,20
0.5,943.0,146.775,266.97,0.19193886332694995,39.47,20
0.5,933.0,162.10000000000002,261.1685,0.20517691441397473,37.745000000000005,20
0.5,931.0,166.44,267.288,0.21268821721473818,37.86,20
0.5,933.0,164.65499999999997,273.0245,0.20644357900517615,37.905,20
0.5,928.0,171.48000000000002,270.9015,0.21315128807398825,36.915,20
0.5,933.0,161.43,267.30949999999996,0.20344396982691576,37.6,20
0.5,936.0,158.20999999999998,272.502,0.2040351426783178,38.13,20
0.5,938.0,157.60500000000002,279.4815,0.19954187258219425,39.04,20
